src_ip,dst_ip,src_port,dst_port,total_packets,duration,syn_count,ack_count,fin_count,rst_count,push_count,total_payload,avg_payload,std_payload,min_payload,max_payload,zero_payload_ratio,avg_inter_arrival,std_inter_arrival,max_inter_arrival,avg_window,std_window,min_window,incomplete_requests,keepalive_count,packets_per_sec,bytes_per_sec,conn_established,conn_closed,long_lived,prediction,confidence,status
unknown_1400,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1410,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1420,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1430,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1440,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1450,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1460,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1470,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1480,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1490,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1500,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1510,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1520,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1530,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1540,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1550,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1560,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1570,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1580,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1590,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1600,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1610,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1620,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1630,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1640,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1650,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1660,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1670,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1680,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1690,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1700,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1710,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1720,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1730,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1740,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1750,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1760,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1770,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1780,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1790,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1800,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1810,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1820,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1830,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1840,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1850,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1860,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1870,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1880,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1890,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1900,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1910,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1920,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1930,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1940,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1950,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1960,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1970,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1980,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_1990,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2000,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2010,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2020,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2030,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2040,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2050,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2060,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2070,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2080,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2090,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2100,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2110,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2120,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2130,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2140,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2150,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2160,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2170,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2180,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2190,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2200,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2210,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2220,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2230,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2240,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2250,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2260,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2270,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2280,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2290,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2300,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2310,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2320,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2330,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2340,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2350,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2360,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2370,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2380,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2390,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2400,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2410,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2420,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2430,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2440,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2450,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2460,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2470,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2480,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2490,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2500,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2510,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2520,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2530,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2540,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2550,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2560,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2570,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2580,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2590,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2600,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2610,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2620,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2630,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2640,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2650,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2660,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2670,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2680,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2690,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2700,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2710,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2720,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2730,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2740,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2750,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2760,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2770,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2780,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
unknown_2790,unknown,0,80,10,1.0,1,10,0,0,5,1000,100,50,0,200,0.1,0.1,0.05,0.2,65535,1000,60000,0,0,10.0,1000.0,1,0,0,0,0.2,BENIGN
